"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","VIGENCIA","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 13","9",4.00,16.00,"Ordenació General","Anual","30519361","81200493","41.3793274647216","2.16906975763351"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","AV. PARAL.LEL, 38","16",4.00,16.00,"Ordenació Singular","Anual","30809773","80715503","41.3749843272706","2.17259785731443"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. PINTOR FORTUNY, 28","3.45",2.00,6.00,"Ordenació General","Anual","30518638","81559850","41.3825640201383","2.16901990947727"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. REQUESENS, 2","4.5",2.00,8.00,"Ordenació General","Anual","30102038","81257658","41.3798061873702","2.16407283904789"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. EST, 9","9",4.00,16.00,"Ordenació General","Anual","30879800","80993007","41.3774897428288","2.17340353755161"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. SANT PAU, 117","1.2",1.00,2.00,"Ordenació General","Anual","30440667","80768993","41.3754342764032","2.16817825923022"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. TALLERS, 74","18",8.00,32.00,"Ordenació General","Anual","30201603","81851348","41.3851620069182","2.16519505417969"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. NOU DE LA RAMBLA, 105","13.5",6.00,24.00,"Ordenació General","Anual","30627825","80743269","41.3752187435414","2.17041909721913"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 26","13.5",6.00,24.00,"Ordenació General","Anual","30580929","81039485","41.3778826284591","2.16982442701428"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. HOSPITAL, 157","9",4.00,16.00,"Distribució Prèvia","Anual","30300823","81215496","41.379443691464","2.16645476569891"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. ELISABETS, 8","12",10.00,20.00,"Ordenació General","Anual","30487761","81655820","41.3834257248062","2.16863965580553"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","AV. PARAL.LEL, 36","9",4.00,16.00,"Ordenació Singular","Anual","30840747","80710920","41.3749457119687","2.17296874162995"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. VICENÇ MARTORELL, 1","6.75",3.00,12.00,"Distribució Prèvia","Anual","30555522","81736501","41.3841582453098","2.16944074274287"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. ANGELS, 8","13.5",6.00,24.00,"Ordenació General","Anual","30489030","81494017","41.3819685252343","2.16867339268515"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. MARQUES DE BARBERA, 29-31","9",4.00,16.00,"Distribució Prèvia","Anual","30751846","81048651","41.3779799107581","2.17186715360354"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. FLORISTES DE LA RAMBLA, 14","6.75",3.00,12.00,"Distribució Prèvia","Anual","30588065","81489389","41.381935392446","2.16985822700907"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 30","9",4.00,16.00,"Ordenació General","Anual","30593581","81025091","41.3777540774199","2.16997736407861"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RDA. SANT PAU, 68","6.75",3.00,12.00,"Ordenació General","Anual","30122392","81053748","41.3779714022428","2.16433974321989"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 9","13.5",6.00,24.00,"Ordenació General","Anual","30509053","81212408","41.3794338893141","2.16894512881762"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. LLEIALTAT, 10","6.75",3.00,12.00,"Ordenació General","Anual","30314512","80938377","41.3769489519514","2.16665032070962"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. SANT PAU, 128","14.7",6.00,24.00,"Ordenació General","Anual","30419381","80775035","41.3754868546969","2.16792304388014"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. SANT RAFAEL, 1","8.4",7.00,14.00,"Ordenació General","Anual","30621094","81217246","41.379487132222","2.17028435875921"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RDA. SANT PAU, 14","3.6",3.00,6.00,"Ordenació General","Anual","30338716","80831032","41.3759842240076","2.16695207722861"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. CASTELLA, 1","18",8.00,32.00,"Ordenació General","Anual","30276899","81808114","41.3847791415718","2.1661004954672"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. RAMBLA, 33","27",12.00,48.00,"Ordenació Singular","Anual","31004370","81161473","41.3790177577692","2.17487392213372"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PTGE. VIRREINA, 2","18",8.00,32.00,"Ordenació General","Anual","30685969","81516640","41.3821892744355","2.17102588881251"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 32","18",8.00,32.00,"Ordenació General","Anual","30603009","81014365","41.3776582847064","2.1700913291066"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. BONSUCCES, 5","13.5",6.00,24.00,"Ordenació General","Anual","30571070","81699511","41.3838264298572","2.16963091741113"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RDA. SANT PAU, 56-58","24",6.00,24.00,"Ordenació General","Anual","30122392","81053748","41.3779714022428","2.16433974321989"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","AV. PARAL.LEL, 74","9",4.00,16.00,"Ordenació General","Anual","30485276","80737966","41.3751586801418","2.16871521793762"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. RAMBLA, 19","27",12.00,48.00,"Ordenació Singular","Anual","31061447","81063029","41.3781359933143","2.17556764194071"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. FLORISTES DE LA RAMBLA, 12","2.4",2.00,4.00,"Distribució Prèvia","Anual","30599054","81474068","41.3817983488879","2.16999139296228"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. JERUSALEM, 30","9",4.00,16.00,"Ordenació General","Anual","30663195","81484075","41.3818940090791","2.17075727248919"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. SANT PAU, 116","18",8.00,32.00,"Ordenació General","Anual","30488702","80859039","41.3762494442216","2.1687422991804"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SALVADOR SEGUI, 1-9","40",10.00,40.00,"Distribució Prèvia","Anual","30680767","81118384","41.3786018549769","2.17100923553391"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. PERACAMPS, 7","6.75",3.00,12.00,"Ordenació General","Anual","30939723","80822710","41.3759610720832","2.17413947801903"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","AV. PARAL.LEL, 72","4.5",2.00,8.00,"Ordenació General","Anual","30497459","80737811","41.3751583363858","2.16886091017342"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. XUCLA, 5","9",4.00,16.00,"Ordenació General","Anual","30679866","81601903","41.3829566863651","2.17094315211362"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. XUCLA, 7","9",4.00,16.00,"Ordenació General","Anual","30651994","81610413","41.3830309313196","2.17060886734931"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","AV. PARAL.LEL, 44","13.5",6.00,24.00,"Ordenació General","Anual","30781513","80718186","41.3750060620675","2.17225964131576"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. TALLERS, 78","9",4.00,16.00,"Ordenació General","Anual","30168062","81856562","41.385206056895","2.16479333599657"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. EST, 11","9",4.00,16.00,"Ordenació General","Anual","30886769","80986569","41.3774323562335","2.17348760440989"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. PERACAMPS, 13","6.75",3.00,12.00,"Ordenació General","Anual","30997788","80807705","41.3758309072997","2.17483549001641"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 13","3.6",2.00,6.00,"Ordenació General","Anual","30745529","81515595","41.3821849914713","2.17173825575827"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. MONTSERRAT, 13","6.75",3.00,12.00,"Ordenació General","Anual","31018841","80953945","41.3771498539151","2.17507058485397"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. PES DE LA PALLA, 5","13.5",6.00,24.00,"Ordenació General","Anual","30075013","81423400","41.3812966244799","2.16373054904296"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 22","9",4.00,16.00,"Ordenació General","Anual","30568597","81053514","41.3780079194532","2.16967535762934"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. RAMBLA, 23","27",12.00,48.00,"Ordenació General","Anual","31054566","81080136","41.3782894815707","2.1754834145853"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. RAMBLA, 15","27",12.00,48.00,"Ordenació General","Anual","31071982","81029735","41.3778370263516","2.17569740331896"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. RIERA ALTA, 59","4.5",2.00,8.00,"Ordenació General","Anual","30133204","81314638","41.3803220949788","2.16443895391738"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 41","18",6.00,24.00,"Ordenació General","Anual","30623032","81081693","41.378266414356","2.17032305038145"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. SANT PAU, 117","1.8",1.00,2.00,"Ordenació General","Anual","30440667","80768993","41.3754342764032","2.16817825923022"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. CARME, 40","9",4.00,16.00,"Distribució Prèvia","Anual","30568438","81493587","41.3819715090126","2.16962303779144"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. TALLERS, 72","9",4.00,16.00,"Ordenació General","Anual","30276041","81839750","41.3850640025093","2.16608659403052"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 6","22.5",10.00,40.00,"Ordenació General","Anual","30483772","81150215","41.3788715522295","2.16864995302483"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 2","9",4.00,16.00,"Ordenació General","Anual","30785699","81450255","41.381599950599","2.17222609144336"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 13","9",4.00,16.00,"Ordenació General","Anual","30745779","81515616","41.3821852021315","2.17174124298003"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. ARC DE SANT AGUSTI, 10","6.75",3.00,12.00,"Ordenació General","Anual","30823568","81268242","41.3799638708452","2.1726997206258"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. BONSUCCES, 7","9",4.00,16.00,"Ordenació General","Anual","30592381","81716978","41.3839855885606","2.16988377014267"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. CARRETES, 57","9",4.00,16.00,"Ordenació General","Anual","30444845","80941743","41.3769905445431","2.16820839339811"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. CARRETES, 63","9",4.00,16.00,"Distribució Prèvia","Anual","30469823","80920834","41.3768043821309","2.16850946702027"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 16","7.02",4.00,12.00,"Ordenació General","Anual","30784010","81478767","41.3818566042737","2.17220263701184"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. PEDRO, 8","9",4.00,16.00,"Distribució Prèvia","Anual","30261356","81234721","41.3796134253194","2.16598060830198"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RDA. SANT ANTONI, 72","4.5",2.00,8.00,"Ordenació General","Anual","30089663","81628654","41.3831465543088","2.16388205766748"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. RIERA ALTA, 4","18",8.00,32.00,"Distribució Prèvia","Anual","30364084","81344761","41.3806134185159","2.16719638555644"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. ROBADOR, 22","6.75",3.00,6.00,"Ordenació General","Anual","30655489","81217991","41.3794968071823","2.17069556856634"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 53","13.5",6.00,24.00,"Ordenació General","Anual","30651926","81050417","41.3779872114869","2.17067213667516"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. REQUESENS, 7","4.5",2.00,8.00,"Ordenació General","Anual","30083719","81237523","41.379623246229","2.1638561028477"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. ANGELS, 8","6.75",3.00,12.00,"Ordenació General","Anual","30489030","81494017","41.3819685252343","2.16867339268515"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 43","9",4.00,16.00,"Ordenació General","Anual","30627004","81077393","41.378228028","2.1703710388116"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RDA. SANT ANTONI, 102","9",4.00,16.00,"Ordenació General","Anual","30112980","81828592","41.3849493569222","2.16413783568466"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 8","3.6",2.00,6.00,"Ordenació General","Anual","30674754","81478295","41.3818429464523","2.17089616125225"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 5","7.02",4.00,12.00,"Ordenació General","Anual","30748242","81427422","41.3813910775023","2.17178077575021"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 3","7.02",4.00,12.00,"Ordenació General","Anual","30776704","81444712","41.3815492526111","2.17211915900284"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 17","14.04",8.00,24.00,"Ordenació General","Anual","30790615","81467512","41.3817558020844","2.17228290789531"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 39","9",4.00,16.00,"Ordenació General","Anual","30616395","81089135","41.3783328699483","2.17024283473667"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 13","10.44",6.00,18.00,"Ordenació General","Anual","30745529","81515595","41.3821849914713","2.17173825575827"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 11","7.02",4.00,12.00,"Ordenació General","Anual","30701032","81494065","41.3819872458633","2.17120860121321"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 16","6.75",3.00,12.00,"Ordenació General","Anual","30784010","81478767","41.3818566042737","2.17220263701184"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. ARC DE SANT AGUSTI, 5","6.75",3.00,12.00,"Ordenació General","Anual","30799729","81314660","41.3803798939878","2.17240935151134"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 4","7.02",4.00,12.00,"Ordenació General","Anual","30763799","81436872","41.3814775296796","2.17196573197652"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 4","7.02",4.00,12.00,"Ordenació General","Anual","30763799","81436872","41.3814775296796","2.17196573197652"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 10","7.02",4.00,12.00,"Ordenació General","Anual","30692484","81488935","41.381940305206","2.17110696713462"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 15","6.75",3.00,12.00,"Ordenació General","Anual","30766053","81505179","41.3820929441268","2.1719848818421"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 2","7.02",4.00,12.00,"Ordenació General","Anual","30785836","81450259","41.3815999984115","2.17222772928476"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 10","7.02",4.00,12.00,"Ordenació General","Anual","30692484","81488935","41.381940305206","2.17110696713462"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 4","14.04",8.00,24.00,"Ordenació General","Anual","30763799","81436872","41.3814775296796","2.17196573197652"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 13","3.6",2.00,6.00,"Ordenació General","Anual","30745529","81515595","41.3821849914713","2.17173825575827"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 53","9",4.00,16.00,"Ordenació General","Anual","30651926","81050417","41.3779872114869","2.17067213667516"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 1","7.02",4.00,12.00,"Ordenació General","Anual","30790035","81452810","41.3816233357135","2.17227765117387"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. ANGELS, 1","18",8.00,32.00,"Ordenació General","Anual","30418042","81610510","41.3830116049624","2.16781111015871"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RDA. SANT ANTONI, 80","13.5",6.00,24.00,"Ordenació General","Anual","30095432","81673682","41.3835526082294","2.16394585224153"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. VALLDONZELLA, 30","9",4.00,16.00,"Ordenació General","Anual","30207043","81684534","41.3836600389071","2.16527932661689"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT AGUSTI, 1","9",4.00,16.00,"Ordenació General","Anual","30766514","81365368","41.3808337483399","2.17200636814676"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 4","18",8.00,32.00,"Ordenació General","Anual","30430768","81210540","41.3794103000031","2.16800921334669"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","C. HOSPITAL, 107","13.5",6.00,24.00,"Ordenació General","Anual","30489158","81264512","41.3799014556063","2.16870124871556"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","RBLA. RAVAL, 3","18",8.00,32.00,"Ordenació General","Anual","30484744","81240372","41.3796836526992","2.16865123483292"
1/7/2020 0:00:00,"Terrasses en Via Pública",1,"Ciutat Vella",1,"el Raval","PL. SANT JOSEP, 16","3.6",2.00,6.00,"Ordenació General","Anual","30784010","81478767","41.3818566042737","2.17220263701184"
